date,week,rank,player_name,association,points
2025/3/11,11,17,Miyuu KIHARA,JPN,1300
2025/3/11,11,18,HE Zhuojia,CHN,1210
2025/3/11,11,19,CHEN Yi,CHN,1195
2025/3/11,11,20,SHI Xunyao,CHN,1175
2025/3/11,11,21,Bruna TAKAHASHI,BRA,1160
2025/3/11,11,22,SUH Hyo Won,KOR,1140
2025/3/11,11,23,Miyu NAGASAKI,JPN,1125
2025/3/11,11,24,Prithika PAVADE,FRA,1115
2025/3/11,11,25,Lily ZHANG,USA,990
2025/3/11,11,26,JOO Cheonhui,KOR,980
2025/3/11,11,27,Hana GODA,EGY,970
2025/3/11,11,28,Manika BATRA,IND,890
2025/3/11,11,29,Sreeja AKULA,IND,870
2025/3/11,11,30,Elizabeta SAMARA,ROU,860
2025/3/11,11,31,HUANG Yi-Hua,TPE,835
2025/3/11,11,32,Honoka HASHIMOTO,JPN,830
2025/3/11,11,33,Dina MESHREF,EGY,780
2025/3/11,11,34,Yangzi LIU,AUS,760
2025/3/11,11,35,Britt EERLAND,NED,758
2025/3/11,11,36,Sakura YOKOI,JPN,758
2025/3/11,11,37,FAN Siqi,CHN,750
2025/3/11,11,38,ZHU Yuling,MAC,707
2025/3/11,11,39,KIM Nayeong,KOR,695
2025/3/11,11,40,DOO Hoi Kem,HKG,675
2025/3/11,11,41,LEE Eunhye,KOR,670
2025/3/11,11,42,Xiaona SHAN,GER,665
2025/3/11,11,43,Nina MITTELHAM,GER,660
2025/3/11,11,44,Mo ZHANG,CAN,655
2025/3/11,11,45,Sakura MORI,JPN,645
2025/3/11,11,46,Xiaoxin YANG,MON,645
2025/3/11,11,47,Jia Nan YUAN,FRA,645
2025/3/11,11,48,WANG Xiaotong,CHN,640
2025/3/11,11,49,Minhyung JEE,AUS,634
2025/3/11,11,50,Jieni SHAO,POR,615
2025/3/18,12,1,SUN Yingsha,CHN,11300
2025/3/18,12,2,WANG Manyu,CHN,7200
2025/3/18,12,3,WANG Yidi,CHN,4375
2025/3/18,12,4,CHEN Xingtong,CHN,4250
2025/3/18,12,5,Hina HAYATA,JPN,3470
2025/3/18,12,6,Miwa HARIMOTO,JPN,3305
2025/3/18,12,7,KUAI Man,CHN,3160
2025/3/18,12,8,Satsuki ODO,JPN,2610
2025/3/18,12,9,Mima ITO,JPN,2190
2025/3/18,12,10,SHIN Yubin,KOR,1950
2025/3/18,12,11,CHENG I-Ching,TPE,1870
2025/3/18,12,12,QIAN Tianyi,CHN,1770
2025/3/18,12,13,Bernadette SZOCS,ROU,1725
2025/3/18,12,14,Sofia POLCANOVA,AUT,1610
2025/3/18,12,15,Miu HIRANO,JPN,1530
2025/3/18,12,16,Adriana DIAZ,PUR,1500
2025/3/18,12,17,Miyuu KIHARA,JPN,1300
2025/3/18,12,18,Bruna TAKAHASHI,BRA,1215
2025/3/18,12,19,HE Zhuojia,CHN,1210
2025/3/18,12,20,CHEN Yi,CHN,1195
2025/3/18,12,21,SHI Xunyao,CHN,1175
2025/3/18,12,22,Miyu NAGASAKI,JPN,1125
2025/3/18,12,23,SUH Hyo Won,KOR,1055
2025/3/18,12,24,Lily ZHANG,USA,990
2025/3/18,12,25,Prithika PAVADE,FRA,980
2025/3/18,12,26,Hana GODA,EGY,970
2025/3/18,12,27,Manika BATRA,IND,890
2025/3/18,12,28,Sreeja AKULA,IND,870
2025/3/18,12,29,JOO Cheonhui,KOR,860
2025/3/18,12,30,HUANG Yi-Hua,TPE,835
2025/3/18,12,31,Honoka HASHIMOTO,JPN,830
2025/3/18,12,32,Elizabeta SAMARA,ROU,795
2025/3/18,12,33,Dina MESHREF,EGY,775
2025/3/18,12,34,Sakura YOKOI,JPN,758
2025/3/18,12,35,FAN Siqi,CHN,750
2025/3/18,12,36,DOO Hoi Kem,HKG,720
2025/3/18,12,37,ZHU Yuling,MAC,707
2025/3/18,12,38,Yangzi LIU,AUS,685
2025/3/18,12,39,LEE Eunhye,KOR,670
2025/3/18,12,40,Nina MITTELHAM,GER,655
2025/3/18,12,41,Sakura MORI,JPN,645
2025/3/18,12,42,Mo ZHANG,CAN,645
2025/3/18,12,43,Jia Nan YUAN,FRA,645
2025/3/18,12,44,WANG Xiaotong,CHN,640
2025/3/18,12,45,Minhyung JEE,AUS,629
2025/3/18,12,46,KIM Nayeong,KOR,610
2025/3/18,12,47,Britt EERLAND,NED,603
2025/3/18,12,48,Xiaona SHAN,GER,590
2025/3/18,12,49,Xiaoxin YANG,MON,570
2025/3/18,12,50,Linda BERGSTROM,SWE,565
2025/3/25,13,1,SUN Yingsha,CHN,11300
2025/3/25,13,2,WANG Manyu,CHN,7200
2025/3/25,13,3,WANG Yidi,CHN,4375
2025/3/25,13,4,CHEN Xingtong,CHN,4250
2025/3/25,13,5,Hina HAYATA,JPN,3470
2025/3/25,13,6,Miwa HARIMOTO,JPN,3305
2025/3/25,13,7,KUAI Man,CHN,3160
2025/3/25,13,8,Satsuki ODO,JPN,2610
2025/3/25,13,9,Mima ITO,JPN,2190
2025/3/25,13,10,SHIN Yubin,KOR,1950
2025/3/25,13,11,CHENG I-Ching,TPE,1870
2025/3/25,13,12,QIAN Tianyi,CHN,1770
2025/3/25,13,13,Bernadette SZOCS,ROU,1725
2025/3/25,13,14,Sofia POLCANOVA,AUT,1610
2025/3/25,13,15,Miu HIRANO,JPN,1530
2025/3/25,13,16,Adriana DIAZ,PUR,1500
2025/3/25,13,17,Miyuu KIHARA,JPN,1300
2025/3/25,13,18,Bruna TAKAHASHI,BRA,1215
2025/3/25,13,19,HE Zhuojia,CHN,1210
2025/3/25,13,20,CHEN Yi,CHN,1195
2025/3/25,13,21,SHI Xunyao,CHN,1175
2025/3/25,13,22,Miyu NAGASAKI,JPN,1125
2025/3/25,13,23,Lily ZHANG,USA,990
2025/3/25,13,24,SUH Hyo Won,KOR,990
2025/3/25,13,25,Prithika PAVADE,FRA,980
2025/3/25,13,26,Hana GODA,EGY,970
2025/3/25,13,27,Manika BATRA,IND,890
2025/3/25,13,28,JOO Cheonhui,KOR,860
2025/3/25,13,29,HUANG Yi-Hua,TPE,835
2025/3/25,13,30,Honoka HASHIMOTO,JPN,830
2025/3/25,13,31,Elizabeta SAMARA,ROU,795
2025/3/25,13,32,Dina MESHREF,EGY,775
2025/3/25,13,33,Sreeja AKULA,IND,765
2025/3/25,13,34,Sakura YOKOI,JPN,758
2025/3/25,13,35,FAN Siqi,CHN,750
2025/3/25,13,36,DOO Hoi Kem,HKG,720
2025/3/25,13,37,ZHU Yuling,MAC,707
2025/3/25,13,38,Yangzi LIU,AUS,685
2025/3/25,13,39,LEE Eunhye,KOR,670
2025/3/25,13,40,Nina MITTELHAM,GER,655
2025/3/25,13,41,Sakura MORI,JPN,645
2025/3/25,13,42,Mo ZHANG,CAN,645
2025/3/25,13,43,Jia Nan YUAN,FRA,645
2025/3/25,13,44,WANG Xiaotong,CHN,640
2025/3/25,13,45,Minhyung JEE,AUS,629
2025/3/25,13,46,KIM Nayeong,KOR,610
2025/3/25,13,47,Britt EERLAND,NED,603
2025/3/25,13,48,Xiaona SHAN,GER,590
2025/3/25,13,49,Xiaoxin YANG,MON,570
2025/3/25,13,50,Linda BERGSTROM,SWE,565
2025/4/1,14,1,SUN Yingsha,CHN,11300
2025/4/1,14,2,WANG Manyu,CHN,6850
2025/4/1,14,3,WANG Yidi,CHN,4305
2025/4/1,14,4,CHEN Xingtong,CHN,4250
2025/4/1,14,5,Miwa HARIMOTO,JPN,3625
2025/4/1,14,6,Hina HAYATA,JPN,3470
2025/4/1,14,7,KUAI Man,CHN,3160
2025/4/1,14,8,Satsuki ODO,JPN,2610
2025/4/1,14,9,Mima ITO,JPN,2190
2025/4/1,14,10,SHIN Yubin,KOR,2030
2025/4/1,14,11,CHENG I-Ching,TPE,1870
2025/4/1,14,12,QIAN Tianyi,CHN,1770
2025/4/1,14,13,Bernadette SZOCS,ROU,1640
2025/4/1,14,14,Miu HIRANO,JPN,1530
2025/4/1,14,15,Adriana DIAZ,PUR,1515
2025/4/1,14,16,Sofia POLCANOVA,AUT,1450
2025/4/1,14,17,Miyuu KIHARA,JPN,1300
2025/4/1,14,18,Honoka HASHIMOTO,JPN,1250
2025/4/1,14,19,HE Zhuojia,CHN,1210
2025/4/1,14,20,CHEN Yi,CHN,1195
2025/4/1,14,21,Miyu NAGASAKI,JPN,1195
2025/4/1,14,22,SHI Xunyao,CHN,1175
2025/4/1,14,23,Bruna TAKAHASHI,BRA,1160
2025/4/1,14,24,Lily ZHANG,USA,990
2025/4/1,14,25,SUH Hyo Won,KOR,990
2025/4/1,14,26,Prithika PAVADE,FRA,980
2025/4/1,14,27,Hana GODA,EGY,970
2025/4/1,14,28,JOO Cheonhui,KOR,910
2025/4/1,14,29,Manika BATRA,IND,890
2025/4/1,14,30,HUANG Yi-Hua,TPE,875
2025/4/1,14,31,KIM Nayeong,KOR,795
2025/4/1,14,32,Sreeja AKULA,IND,765
2025/4/1,14,33,Sakura YOKOI,JPN,760
2025/4/1,14,34,FAN Siqi,CHN,750
2025/4/1,14,35,Elizabeta SAMARA,ROU,725
2025/4/1,14,36,DOO Hoi Kem,HKG,720
2025/4/1,14,37,ZHU Yuling,MAC,707
2025/4/1,14,38,Dina MESHREF,EGY,700
2025/4/1,14,39,Yangzi LIU,AUS,685
2025/4/1,14,40,LEE Eunhye,KOR,680
2025/4/1,14,41,Nina MITTELHAM,GER,655
2025/4/1,14,42,Minhyung JEE,AUS,650
2025/4/1,14,43,Sakura MORI,JPN,645
2025/4/1,14,44,Mo ZHANG,CAN,645
2025/4/1,14,45,Jia Nan YUAN,FRA,645
2025/4/1,14,46,WANG Xiaotong,CHN,640
2025/4/1,14,47,Britt EERLAND,NED,603
2025/4/1,14,48,Xiaona SHAN,GER,590
2025/4/1,14,49,Xiaoxin YANG,MON,570
2025/4/1,14,50,Jieni SHAO,POR,550
2025/4/8,15,1,SUN Yingsha,CHN,11300
2025/4/8,15,2,WANG Manyu,CHN,6850
2025/4/8,15,3,WANG Yidi,CHN,5025
2025/4/8,15,4,CHEN Xingtong,CHN,4775
2025/4/8,15,5,Miwa HARIMOTO,JPN,3625
2025/4/8,15,6,Hina HAYATA,JPN,3470
2025/4/8,15,7,KUAI Man,CHN,3295
2025/4/8,15,8,Satsuki ODO,JPN,2645
2025/4/8,15,9,Mima ITO,JPN,2275
2025/4/8,15,10,SHIN Yubin,KOR,2030
2025/4/8,15,11,CHENG I-Ching,TPE,1870
2025/4/8,15,12,QIAN Tianyi,CHN,1790
2025/4/8,15,13,Bernadette SZOCS,ROU,1640
2025/4/8,15,14,Miu HIRANO,JPN,1530
2025/4/8,15,15,Sofia POLCANOVA,AUT,1525
2025/4/8,15,16,Adriana DIAZ,PUR,1515
2025/4/8,15,17,Miyuu KIHARA,JPN,1300
2025/4/8,15,18,Honoka HASHIMOTO,JPN,1250
2025/4/8,15,19,HE Zhuojia,CHN,1210
2025/4/8,15,20,CHEN Yi,CHN,1195
2025/4/8,15,21,Miyu NAGASAKI,JPN,1195
2025/4/8,15,22,SHI Xunyao,CHN,1175
2025/4/8,15,23,Bruna TAKAHASHI,BRA,1160
2025/4/8,15,24,ZHU Yuling,MAC,1057
2025/4/8,15,25,Lily ZHANG,USA,990
2025/4/8,15,26,SUH Hyo Won,KOR,990
2025/4/8,15,27,Prithika PAVADE,FRA,980
2025/4/8,15,28,Hana GODA,EGY,970
2025/4/8,15,29,JOO Cheonhui,KOR,910
2025/4/8,15,30,Manika BATRA,IND,890
2025/4/8,15,31,HUANG Yi-Hua,TPE,875
2025/4/8,15,32,KIM Nayeong,KOR,850
2025/4/8,15,33,Elizabeta SAMARA,ROU,795
2025/4/8,15,34,Sreeja AKULA,IND,765
2025/4/8,15,35,Sakura YOKOI,JPN,760
2025/4/8,15,36,FAN Siqi,CHN,750
2025/4/8,15,37,DOO Hoi Kem,HKG,720
2025/4/8,15,38,Dina MESHREF,EGY,700
2025/4/8,15,39,Yangzi LIU,AUS,685
2025/4/8,15,40,Britt EERLAND,NED,673
2025/4/8,15,41,Minhyung JEE,AUS,660
2025/4/8,15,42,Nina MITTELHAM,GER,655
2025/4/8,15,43,Sakura MORI,JPN,645
2025/4/8,15,44,Mo ZHANG,CAN,645
2025/4/8,15,45,Jia Nan YUAN,FRA,645
2025/4/8,15,46,WANG Xiaotong,CHN,640
2025/4/8,15,47,LEE Eunhye,KOR,635
2025/4/8,15,48,Xiaona SHAN,GER,590
2025/4/8,15,49,Xiaoxin YANG,MON,570
2025/4/8,15,50,Jieni SHAO,POR,550
2025/4/15,16,1,SUN Yingsha,CHN,11300
2025/4/15,16,2,WANG Manyu,CHN,6850
2025/4/15,16,3,WANG Yidi,CHN,5025
2025/4/15,16,4,CHEN Xingtong,CHN,4775
2025/4/15,16,5,Miwa HARIMOTO,JPN,3625
2025/4/15,16,6,Hina HAYATA,JPN,3470
2025/4/15,16,7,KUAI Man,CHN,3295
2025/4/15,16,8,Satsuki ODO,JPN,2645
2025/4/15,16,9,Mima ITO,JPN,2275
2025/4/15,16,10,SHIN Yubin,KOR,2030
2025/4/15,16,11,CHENG I-Ching,TPE,1870
2025/4/15,16,12,QIAN Tianyi,CHN,1790
2025/4/15,16,13,Honoka HASHIMOTO,JPN,1650
2025/4/15,16,14,Bernadette SZOCS,ROU,1640
2025/4/15,16,15,Miu HIRANO,JPN,1530
2025/4/15,16,16,Sofia POLCANOVA,AUT,1525
2025/4/15,16,17,Adriana DIAZ,PUR,1515
2025/4/15,16,18,ZHU Yuling,MAC,1337
2025/4/15,16,19,Miyuu KIHARA,JPN,1315
2025/4/15,16,20,CHEN Yi,CHN,1300
2025/4/15,16,21,HE Zhuojia,CHN,1210
2025/4/15,16,22,Miyu NAGASAKI,JPN,1210
2025/4/15,16,23,SHI Xunyao,CHN,1195
2025/4/15,16,24,Bruna TAKAHASHI,BRA,1160
2025/4/15,16,25,Lily ZHANG,USA,990
2025/4/15,16,26,SUH Hyo Won,KOR,990
2025/4/15,16,27,Prithika PAVADE,FRA,980
2025/4/15,16,28,Hana GODA,EGY,970
2025/4/15,16,29,JOO Cheonhui,KOR,910
2025/4/15,16,30,Manika BATRA,IND,890
2025/4/15,16,31,HUANG Yi-Hua,TPE,875
2025/4/15,16,32,KIM Nayeong,KOR,850
2025/4/15,16,33,Elizabeta SAMARA,ROU,795
2025/4/15,16,34,Sakura YOKOI,JPN,775
2025/4/15,16,35,Sreeja AKULA,IND,765
2025/4/15,16,36,FAN Siqi,CHN,750
2025/4/15,16,37,DOO Hoi Kem,HKG,720
2025/4/15,16,38,Dina MESHREF,EGY,700
2025/4/15,16,39,Yangzi LIU,AUS,685
2025/4/15,16,40,Britt EERLAND,NED,673
2025/4/15,16,41,Minhyung JEE,AUS,660
2025/4/15,16,42,Nina MITTELHAM,GER,655
2025/4/15,16,43,Mo ZHANG,CAN,645
2025/4/15,16,44,Jia Nan YUAN,FRA,645
2025/4/15,16,45,Hitomi SATO,JPN,640
2025/4/15,16,46,WANG Xiaotong,CHN,640
2025/4/15,16,47,QIN Yuxuan,CHN,635
2025/4/15,16,48,LEE Eunhye,KOR,615
2025/4/15,16,49,Xiaona SHAN,GER,590
2025/4/15,16,50,Xiaoxin YANG,MON,570
2025/4/22,17,1,SUN Yingsha,CHN,11300
2025/4/22,17,2,WANG Manyu,CHN,6065
2025/4/22,17,3,CHEN Xingtong,CHN,5125
2025/4/22,17,4,WANG Yidi,CHN,5025
2025/4/22,17,5,KUAI Man,CHN,4255
2025/4/22,17,6,Miwa HARIMOTO,JPN,3450
2025/4/22,17,7,Hina HAYATA,JPN,3380
2025/4/22,17,8,Satsuki ODO,JPN,2735
2025/4/22,17,9,Mima ITO,JPN,2700
2025/4/22,17,10,SHIN Yubin,KOR,2030
2025/4/22,17,11,CHENG I-Ching,TPE,1870
2025/4/22,17,12,QIAN Tianyi,CHN,1790
2025/4/22,17,13,Honoka HASHIMOTO,JPN,1650
2025/4/22,17,14,Bernadette SZOCS,ROU,1640
2025/4/22,17,15,Sofia POLCANOVA,AUT,1525
2025/4/22,17,16,Bruna TAKAHASHI,BRA,1385
2025/4/22,17,17,Adriana DIAZ,PUR,1380
2025/4/22,17,18,Miu HIRANO,JPN,1355
2025/4/22,17,19,ZHU Yuling,MAC,1337
2025/4/22,17,20,Miyuu KIHARA,JPN,1315
2025/4/22,17,21,CHEN Yi,CHN,1300
2025/4/22,17,22,HE Zhuojia,CHN,1210
2025/4/22,17,23,Miyu NAGASAKI,JPN,1210
2025/4/22,17,24,SHI Xunyao,CHN,1195
2025/4/22,17,25,SUH Hyo Won,KOR,1030
2025/4/22,17,26,Lily ZHANG,USA,1010
2025/4/22,17,27,Hana GODA,EGY,990
2025/4/22,17,28,Prithika PAVADE,FRA,975
2025/4/22,17,29,HUANG Yi-Hua,TPE,900
2025/4/22,17,30,Manika BATRA,IND,890
2025/4/22,17,31,JOO Cheonhui,KOR,870
2025/4/22,17,32,KIM Nayeong,KOR,850
2025/4/22,17,33,Elizabeta SAMARA,ROU,810
2025/4/22,17,34,Sakura YOKOI,JPN,775
2025/4/22,17,35,Sreeja AKULA,IND,765
2025/4/22,17,36,FAN Siqi,CHN,750
2025/4/22,17,37,Jia Nan YUAN,FRA,735
2025/4/22,17,38,Dina MESHREF,EGY,725
2025/4/22,17,39,DOO Hoi Kem,HKG,720
2025/4/22,17,40,Yangzi LIU,AUS,685
2025/4/22,17,41,Minhyung JEE,AUS,660
2025/4/22,17,42,Hitomi SATO,JPN,640
2025/4/22,17,43,WANG Xiaotong,CHN,640
2025/4/22,17,44,Britt EERLAND,NED,640
2025/4/22,17,45,QIN Yuxuan,CHN,635
2025/4/22,17,46,Nina MITTELHAM,GER,630
2025/4/22,17,47,Mo ZHANG,CAN,620
2025/4/22,17,48,Xiaona SHAN,GER,590
2025/4/22,17,49,Xiaoxin YANG,MON,570
2025/4/22,17,50,Ying HAN,GER,555
2025/4/29,18,1,SUN Yingsha,CHN,11300
2025/4/29,18,2,WANG Manyu,CHN,6065
2025/4/29,18,3,CHEN Xingtong,CHN,5125
2025/4/29,18,4,WANG Yidi,CHN,5025
2025/4/29,18,5,KUAI Man,CHN,4255
2025/4/29,18,6,Miwa HARIMOTO,JPN,3500
2025/4/29,18,7,Hina HAYATA,JPN,3485
2025/4/29,18,8,Satsuki ODO,JPN,2735
2025/4/29,18,9,Mima ITO,JPN,2700
2025/4/29,18,10,SHIN Yubin,KOR,2030
2025/4/29,18,11,CHENG I-Ching,TPE,1870
2025/4/29,18,12,QIAN Tianyi,CHN,1790
2025/4/29,18,13,Honoka HASHIMOTO,JPN,1650
2025/4/29,18,14,Bernadette SZOCS,ROU,1640
2025/4/29,18,15,Sofia POLCANOVA,AUT,1525
2025/4/29,18,16,Bruna TAKAHASHI,BRA,1385
2025/4/29,18,17,Adriana DIAZ,PUR,1380
2025/4/29,18,18,Miu HIRANO,JPN,1355
2025/4/29,18,19,ZHU Yuling,MAC,1337
2025/4/29,18,20,Miyuu KIHARA,JPN,1315
2025/4/29,18,21,CHEN Yi,CHN,1300
2025/4/29,18,22,Miyu NAGASAKI,JPN,1225
2025/4/29,18,23,HE Zhuojia,CHN,1210
2025/4/29,18,24,SHI Xunyao,CHN,1195
2025/4/29,18,25,SUH Hyo Won,KOR,1030
2025/4/29,18,26,Lily ZHANG,USA,1010
2025/4/29,18,27,Hana GODA,EGY,1005
2025/4/29,18,28,Prithika PAVADE,FRA,975
2025/4/29,18,29,HUANG Yi-Hua,TPE,900
2025/4/29,18,30,Manika BATRA,IND,890
2025/4/29,18,31,JOO Cheonhui,KOR,870
2025/4/29,18,32,KIM Nayeong,KOR,850
2025/4/29,18,33,Sakura YOKOI,JPN,845
2025/4/29,18,34,Elizabeta SAMARA,ROU,810
2025/4/29,18,35,Sreeja AKULA,IND,765
2025/4/29,18,36,FAN Siqi,CHN,750
2025/4/29,18,37,Yangzi LIU,AUS,740
2025/4/29,18,38,Jia Nan YUAN,FRA,735
2025/4/29,18,39,Dina MESHREF,EGY,725
2025/4/29,18,40,DOO Hoi Kem,HKG,720
2025/4/29,18,41,Minhyung JEE,AUS,660
2025/4/29,18,42,Hitomi SATO,JPN,650
2025/4/29,18,43,WANG Xiaotong,CHN,640
2025/4/29,18,44,Britt EERLAND,NED,640
2025/4/29,18,45,QIN Yuxuan,CHN,635
2025/4/29,18,46,Nina MITTELHAM,GER,630
2025/4/29,18,47,Mo ZHANG,CAN,620
2025/4/29,18,48,Sabine WINTER,GER,595
2025/4/29,18,49,Xiaona SHAN,GER,590
2025/4/29,18,50,Xiaoxin YANG,MON,570
2025/5/6,19,1,SUN Yingsha,CHN,11300
2025/5/6,19,2,WANG Manyu,CHN,6065
2025/5/6,19,3,CHEN Xingtong,CHN,5125
2025/5/6,19,4,WANG Yidi,CHN,5025
2025/5/6,19,5,KUAI Man,CHN,4255
2025/5/6,19,6,Miwa HARIMOTO,JPN,3500
2025/5/6,19,7,Hina HAYATA,JPN,3485
2025/5/6,19,8,Satsuki ODO,JPN,2735
2025/5/6,19,9,Mima ITO,JPN,2700
2025/5/6,19,10,SHIN Yubin,KOR,2030
2025/5/6,19,11,CHENG I-Ching,TPE,1870
2025/5/6,19,12,QIAN Tianyi,CHN,1790
2025/5/6,19,13,Honoka HASHIMOTO,JPN,1650
2025/5/6,19,14,Bernadette SZOCS,ROU,1640
2025/5/6,19,15,Sofia POLCANOVA,AUT,1525
2025/5/6,19,16,Bruna TAKAHASHI,BRA,1385
2025/5/6,19,17,Adriana DIAZ,PUR,1380
2025/5/6,19,18,Miu HIRANO,JPN,1355
2025/5/6,19,19,ZHU Yuling,MAC,1337
2025/5/6,19,20,Miyuu KIHARA,JPN,1315
2025/5/6,19,21,CHEN Yi,CHN,1300
2025/5/6,19,22,Miyu NAGASAKI,JPN,1225
2025/5/6,19,23,HE Zhuojia,CHN,1210
2025/5/6,19,24,SHI Xunyao,CHN,1195
2025/5/6,19,25,SUH Hyo Won,KOR,1030
2025/5/6,19,26,Lily ZHANG,USA,1010
2025/5/6,19,27,Hana GODA,EGY,1005
2025/5/6,19,28,Prithika PAVADE,FRA,975
2025/5/6,19,29,HUANG Yi-Hua,TPE,900
2025/5/6,19,30,Manika BATRA,IND,890
2025/5/6,19,31,JOO Cheonhui,KOR,870
2025/5/6,19,32,KIM Nayeong,KOR,850
2025/5/6,19,33,Sakura YOKOI,JPN,845
2025/5/6,19,34,Elizabeta SAMARA,ROU,810
2025/5/6,19,35,Sreeja AKULA,IND,765
2025/5/6,19,36,FAN Siqi,CHN,750
2025/5/6,19,37,Yangzi LIU,AUS,740
2025/5/6,19,38,Jia Nan YUAN,FRA,735
2025/5/6,19,39,Dina MESHREF,EGY,725
2025/5/6,19,40,DOO Hoi Kem,HKG,720
2025/5/6,19,41,Minhyung JEE,AUS,660
2025/5/6,19,42,Hitomi SATO,JPN,650
2025/5/6,19,43,WANG Xiaotong,CHN,640
2025/5/6,19,44,Britt EERLAND,NED,640
2025/5/6,19,45,QIN Yuxuan,CHN,635
2025/5/6,19,46,Nina MITTELHAM,GER,630
2025/5/6,19,47,Mo ZHANG,CAN,620
2025/5/6,19,48,Sabine WINTER,GER,595
2025/5/6,19,49,Xiaona SHAN,GER,590
2025/5/6,19,50,Xiaoxin YANG,MON,570
2025/5/13,20,1,SUN Yingsha,CHN,10250
2025/5/13,20,2,WANG Manyu,CHN,6065
2025/5/13,20,3,CHEN Xingtong,CHN,5125
2025/5/13,20,4,WANG Yidi,CHN,4605
2025/5/13,20,5,KUAI Man,CHN,4255
2025/5/13,20,6,Miwa HARIMOTO,JPN,3500
2025/5/13,20,7,Hina HAYATA,JPN,2960
2025/5/13,20,8,Satsuki ODO,JPN,2735
2025/5/13,20,9,Mima ITO,JPN,2450
2025/5/13,20,10,SHIN Yubin,KOR,2030
2025/5/13,20,11,CHENG I-Ching,TPE,1785
2025/5/13,20,12,Honoka HASHIMOTO,JPN,1650
2025/5/13,20,13,Bernadette SZOCS,ROU,1640
2025/5/13,20,14,QIAN Tianyi,CHN,1510
2025/5/13,20,15,Sofia POLCANOVA,AUT,1450
2025/5/13,20,16,Bruna TAKAHASHI,BRA,1385
2025/5/13,20,17,Adriana DIAZ,PUR,1380
2025/5/13,20,18,ZHU Yuling,MAC,1337
2025/5/13,20,19,CHEN Yi,CHN,1300
2025/5/13,20,20,Miu HIRANO,JPN,1270
2025/5/13,20,21,Miyu NAGASAKI,JPN,1225
2025/5/13,20,22,HE Zhuojia,CHN,1210
2025/5/13,20,23,SHI Xunyao,CHN,1195
2025/5/13,20,24,Miyuu KIHARA,JPN,1195
2025/5/13,20,25,Hana GODA,EGY,1005
2025/5/13,20,26,Prithika PAVADE,FRA,975
2025/5/13,20,27,SUH Hyo Won,KOR,975
2025/5/13,20,28,Lily ZHANG,USA,940
2025/5/13,20,29,HUANG Yi-Hua,TPE,895
2025/5/13,20,30,Sakura YOKOI,JPN,845
2025/5/13,20,31,JOO Cheonhui,KOR,835
2025/5/13,20,32,Elizabeta SAMARA,ROU,810
2025/5/13,20,33,KIM Nayeong,KOR,795
2025/5/13,20,34,Sreeja AKULA,IND,760
2025/5/13,20,35,FAN Siqi,CHN,750
2025/5/13,20,36,Jia Nan YUAN,FRA,735
2025/5/13,20,37,Yangzi LIU,AUS,735
2025/5/13,20,38,Dina MESHREF,EGY,720
2025/5/13,20,39,DOO Hoi Kem,HKG,670
2025/5/13,20,40,Hitomi SATO,JPN,650
2025/5/13,20,41,Minhyung JEE,AUS,645
2025/5/13,20,42,WANG Xiaotong,CHN,640
2025/5/13,20,43,Britt EERLAND,NED,640
2025/5/13,20,44,QIN Yuxuan,CHN,635
2025/5/13,20,45,Sabine WINTER,GER,595
2025/5/13,20,46,Manika BATRA,IND,565
2025/5/13,20,47,Ying HAN,GER,555
2025/5/13,20,48,ZONG Geman,CHN,555
2025/5/13,20,49,Mo ZHANG,CAN,545
2025/5/13,20,50,Xiaona SHAN,GER,515
2025/5/20,21,1,SUN Yingsha,CHN,10250
2025/5/20,21,2,WANG Manyu,CHN,6065
2025/5/20,21,3,CHEN Xingtong,CHN,5125
2025/5/20,21,4,WANG Yidi,CHN,4605
2025/5/20,21,5,KUAI Man,CHN,4255
2025/5/20,21,6,Miwa HARIMOTO,JPN,3500
2025/5/20,21,7,Hina HAYATA,JPN,2960
2025/5/20,21,8,Satsuki ODO,JPN,2735
2025/5/20,21,9,Mima ITO,JPN,2450
2025/5/20,21,10,SHIN Yubin,KOR,2030
2025/5/20,21,11,CHENG I-Ching,TPE,1785
2025/5/20,21,12,Bernadette SZOCS,ROU,1640
2025/5/20,21,13,Honoka HASHIMOTO,JPN,1605
2025/5/20,21,14,QIAN Tianyi,CHN,1510
2025/5/20,21,15,Sofia POLCANOVA,AUT,1450
2025/5/20,21,16,Bruna TAKAHASHI,BRA,1385
2025/5/20,21,17,Adriana DIAZ,PUR,1380
2025/5/20,21,18,ZHU Yuling,MAC,1337
2025/5/20,21,19,CHEN Yi,CHN,1300
2025/5/20,21,20,Miu HIRANO,JPN,1270
2025/5/20,21,21,Miyu NAGASAKI,JPN,1225
2025/5/20,21,22,HE Zhuojia,CHN,1210
2025/5/20,21,23,SHI Xunyao,CHN,1195
2025/5/20,21,24,Miyuu KIHARA,JPN,1195
2025/5/20,21,25,Hana GODA,EGY,1005
2025/5/20,21,26,Prithika PAVADE,FRA,975
2025/5/20,21,27,SUH Hyo Won,KOR,975
2025/5/20,21,28,Lily ZHANG,USA,940
2025/5/20,21,29,HUANG Yi-Hua,TPE,895
2025/5/20,21,30,Sakura YOKOI,JPN,845
2025/5/20,21,31,JOO Cheonhui,KOR,835
2025/5/20,21,32,Elizabeta SAMARA,ROU,810
2025/5/20,21,33,KIM Nayeong,KOR,795
